Supplier,File_Month,Origin_Country,Origin_City,Dest_Country,Destination,Container,Incoterms,Mode,O_Curr,O_Cost_NonHaz,O_Cost_Haz,Sea_Curr,Sea_Base,Sea_IMO,D_Curr,D_Cost_NonHaz,D_Cost_Haz,Transit_Days,Validity_Internal,Carrier,Comments
supplier3,202510,France,Huningue,China,Dafeng,40DC/40HC,CPT,Rail,EUR,21,313,USD,49,36,0,0,0,62,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Dalian,20DC,CPT,Barge,EUR,191,635,USD,53,48,0,0,0,48,31/03/2026 00:00,MSC,0
supplier3,202510,France,Huningue,China,Dalian,20DC,CPT,Road,EUR,791,1285,USD,21,21,0,0,0,48,31/03/2026 00:00,MSC,0
supplier3,202510,France,Huningue,China,Dalian,20DC,CPT,Rail,EUR,141,1173,USD,2,51,0,0,0,48,31/03/2026 00:00,MSC,0
supplier3,202510,France,Huningue,China,Dalian,40DC/40HC,CPT,Barge,EUR,488,1075,USD,57,77,0,0,0,48,31/03/2026 00:00,MSC,0
supplier3,202510,France,Huningue,China,Dalian,40DC/40HC,CPT,Road,EUR,578,991,USD,32,119,0,0,0,48,31/03/2026 00:00,MSC,0
supplier3,202510,France,Huningue,China,Dalian,40DC/40HC,CPT,Rail,EUR,39,1034,USD,6,158,0,0,0,48,31/03/2026 00:00,MSC,0
supplier3,202510,France,Huningue,Turkey,Derince,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Derince,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Derince,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Derince,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Derince,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Derince,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Djibouti,Djibouti,20DC,CPT,Barge,EUR,15,386,USD,753,18,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Djibouti,Djibouti,20DC,CPT,Road,EUR,486,9,USD,417,1,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Djibouti,Djibouti,20DC,CPT,Rail,EUR,346,199,USD,73,78,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Djibouti,Djibouti,40DC/40HC,CPT,Barge,EUR,310,346,USD,182,75,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Djibouti,Djibouti,40DC/40HC,CPT,Road,EUR,1172,963,USD,551,77,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Djibouti,Djibouti,40DC/40HC,CPT,Rail,EUR,266,362,USD,179,1,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,India,Ennore,20DC,CPT,Barge,EUR,48,739,USD,104,89,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier3,202510,France,Huningue,India,Ennore,20DC,CPT,Road,EUR,177,710,USD,385,81,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier3,202510,France,Huningue,India,Ennore,20DC,CPT,Rail,EUR,108,124,USD,156,145,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier3,202510,France,Huningue,India,Ennore,40DC/40HC,CPT,Barge,EUR,21,7,USD,4,150,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier3,202510,France,Huningue,India,Ennore,40DC/40HC,CPT,Road,EUR,212,159,USD,76,15,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier3,202510,France,Huningue,India,Ennore,40DC/40HC,CPT,Rail,EUR,367,143,USD,406,65,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier3,202510,France,Huningue,Turkey,Erenkoy,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Erenkoy,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Erenkoy,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Erenkoy,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Erenkoy,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Erenkoy,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Evyap,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Evyap,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Evyap,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Evyap,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Evyap,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Evyap,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Gebze,20DC,CPT,Barge,EUR,474,272,USD,144,47,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier3,202510,France,Huningue,Turkey,Gebze,20DC,CPT,Road,EUR,102,1583,USD,29,6,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier3,202510,France,Huningue,Turkey,Gebze,20DC,CPT,Rail,EUR,259,169,USD,200,3,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier3,202510,France,Huningue,Turkey,Gebze,40DC/40HC,CPT,Barge,EUR,392,901,USD,38,71,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier3,202510,France,Huningue,Turkey,Gebze,40DC/40HC,CPT,Road,EUR,318,1234,USD,102,34,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier3,202510,France,Huningue,Turkey,Gebze,40DC/40HC,CPT,Rail,EUR,449,18,USD,49,8,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier3,202510,France,Huningue,Italy,Genoa,20DC,FOB,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Italy,Genoa,20DC,FOB,Road,EUR,194,118,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Italy,Genoa,20DC,FOB,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Italy,Genoa,40DC/40HC,FOB,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Italy,Genoa,40DC/40HC,FOB,Road,EUR,28,539,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Italy,Genoa,40DC/40HC,FOB,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Hong Kong,Hong Kong,20DC,CPT,Barge,EUR,177,78,USD,2,9,0,0,0,55,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Hong Kong,Hong Kong,20DC,CPT,Road,EUR,22,1446,USD,18,36,0,0,0,55,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Hong Kong,Hong Kong,20DC,CPT,Rail,EUR,170,482,USD,29,2,0,0,0,55,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Hong Kong,Hong Kong,40DC/40HC,CPT,Barge,EUR,376,289,USD,33,65,0,0,0,55,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Hong Kong,Hong Kong,40DC/40HC,CPT,Road,EUR,480,488,USD,5,52,0,0,0,55,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Hong Kong,Hong Kong,40DC/40HC,CPT,Rail,EUR,143,586,USD,24,32,0,0,0,55,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,USA,"Houston, TX",20DC,CPT,Barge,EUR,164,154,USD,83,1,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier3,202510,France,Huningue,USA,"Houston, TX",20DC,CPT,Road,EUR,493,1418,USD,629,135,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier3,202510,France,Huningue,USA,"Houston, TX",20DC,CPT,Rail,EUR,567,258,USD,84,89,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier3,202510,France,Huningue,USA,"Houston, TX",40DC/40HC,CPT,Barge,EUR,540,591,USD,808,168,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier3,202510,France,Huningue,USA,"Houston, TX",40DC/40HC,CPT,Road,EUR,19,207,USD,168,154,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier3,202510,France,Huningue,USA,"Houston, TX",40DC/40HC,CPT,Rail,EUR,17,294,USD,283,84,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier3,202510,France,Huningue,China,Huadu,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,China,Huadu,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,China,Huadu,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,China,Huadu,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,China,Huadu,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,China,Huadu,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,China,Huangpu,20DC,CPT,Barge,EUR,276,533,USD,84,8,0,0,0,59,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Huangpu,20DC,CPT,Road,EUR,653,1286,USD,21,40,0,0,0,59,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Huangpu,20DC,CPT,Rail,EUR,13,1219,USD,39,52,0,0,0,59,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Huangpu,40DC/40HC,CPT,Barge,EUR,291,268,USD,13,28,0,0,0,59,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Huangpu,40DC/40HC,CPT,Road,EUR,7,64,USD,2,36,0,0,0,59,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Huangpu,40DC/40HC,CPT,Rail,EUR,587,891,USD,88,15,0,0,0,59,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,India,Hyderabad,20DC,DAP,Barge,EUR,523,770,USD,44,52,USD,641,466,51,0,CMA-CGM,0
supplier3,202510,France,Huningue,India,Hyderabad,20DC,DAP,Road,EUR,671,623,USD,335,51,USD,125,679,51,0,CMA-CGM,0
supplier3,202510,France,Huningue,India,Hyderabad,20DC,DAP,Rail,EUR,179,842,USD,246,15,USD,1,557,51,0,CMA-CGM,0
supplier3,202510,France,Huningue,India,Hyderabad,40DC/40HC,DAP,Barge,EUR,142,381,USD,451,11,USD,431,470,51,0,CMA-CGM,0
supplier3,202510,France,Huningue,India,Hyderabad,40DC/40HC,DAP,Road,EUR,506,1336,USD,55,27,USD,978,785,51,0,CMA-CGM,0
supplier3,202510,France,Huningue,India,Hyderabad,40DC/40HC,DAP,Rail,EUR,623,1265,USD,124,43,USD,480,130,51,0,CMA-CGM,0
supplier3,202510,France,Huningue,Brazil,Itajai,20DC,CPT,Barge,EUR,531,27,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Brazil,Itajai,20DC,CPT,Road,EUR,160,1110,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Brazil,Itajai,20DC,CPT,Rail,EUR,330,741,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Brazil,Itajai,40DC/40HC,CPT,Barge,EUR,7,644,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Brazil,Itajai,40DC/40HC,CPT,Road,EUR,132,993,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Brazil,Itajai,40DC/40HC,CPT,Rail,EUR,46,1094,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Indonesia,Jakarta,20DC,CPT,Barge,EUR,187,28,USD,24,3,0,0,0,50,31/03/2026 00:00,MSC,0
supplier3,202510,France,Huningue,Indonesia,Jakarta,20DC,CPT,Road,EUR,578,933,USD,54,95,0,0,0,50,31/03/2026 00:00,MSC,0
supplier3,202510,France,Huningue,Indonesia,Jakarta,20DC,CPT,Rail,EUR,19,949,USD,50,97,0,0,0,50,31/03/2026 00:00,MSC,0
supplier3,202510,France,Huningue,Indonesia,Jakarta,40DC/40HC,CPT,Barge,EUR,174,396,USD,40,77,0,0,0,42,31/03/2026 00:00,HAPAG,0
supplier3,202510,France,Huningue,Indonesia,Jakarta,40DC/40HC,CPT,Road,EUR,1447,360,USD,9,128,0,0,0,42,31/03/2026 00:00,HAPAG,0
supplier3,202510,France,Huningue,Indonesia,Jakarta,40DC/40HC,CPT,Rail,EUR,100,238,USD,45,100,0,0,0,42,31/03/2026 00:00,HAPAG,0
supplier3,202510,France,Huningue,Saudi Arabia,Jeddah,20DC,CPT,Barge,EUR,333,771,USD,374,99,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Saudi Arabia,Jeddah,20DC,CPT,Road,EUR,545,656,USD,3,94,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Saudi Arabia,Jeddah,20DC,CPT,Rail,EUR,74,256,USD,47,83,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Saudi Arabia,Jeddah,40DC/40HC,CPT,Barge,EUR,158,14,USD,139,4,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Saudi Arabia,Jeddah,40DC/40HC,CPT,Road,EUR,5,1838,USD,37,28,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Saudi Arabia,Jeddah,40DC/40HC,CPT,Rail,EUR,13,175,USD,9,66,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,China,Jiangmen,20DC,CPT,Barge,EUR,295,880,USD,56,5,0,0,0,47,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Jiangmen,20DC,CPT,Road,EUR,102,1704,USD,43,56,0,0,0,47,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Jiangmen,20DC,CPT,Rail,EUR,129,240,USD,83,66,0,0,0,47,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Jiangmen,40DC/40HC,CPT,Barge,EUR,252,380,USD,1,71,0,0,0,47,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Jiangmen,40DC/40HC,CPT,Road,EUR,1462,1111,USD,63,8,0,0,0,47,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Jiangmen,40DC/40HC,CPT,Rail,EUR,121,830,USD,43,67,0,0,0,47,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Jiao Xin,20DC,CPT,Barge,EUR,186,1005,USD,27,167,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier3,202510,France,Huningue,China,Jiao Xin,20DC,CPT,Road,EUR,79,1424,USD,13,79,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier3,202510,France,Huningue,China,Jiao Xin,20DC,CPT,Rail,EUR,606,695,USD,3,103,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier3,202510,France,Huningue,China,Jiao Xin,40DC/40HC,CPT,Barge,EUR,70,674,USD,212,115,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier3,202510,France,Huningue,China,Jiao Xin,40DC/40HC,CPT,Road,EUR,300,480,USD,173,122,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier3,202510,France,Huningue,China,Jiao Xin,40DC/40HC,CPT,Rail,EUR,226,1084,USD,126,2,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier3,202510,France,Huningue,USA,"Kansas City, MO (rail ramp)",20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,USA,"Kansas City, MO (rail ramp)",20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,USA,"Kansas City, MO (rail ramp)",20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,USA,"Kansas City, MO (rail ramp)",40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,USA,"Kansas City, MO (rail ramp)",40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,USA,"Kansas City, MO (rail ramp)",40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Taiwan,Kaohsiung,20DC,CPT,Barge,EUR,181,340,USD,31,5,0,0,0,62,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Kaohsiung,20DC,CPT,Road,EUR,253,103,USD,51,8,0,0,0,62,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Kaohsiung,20DC,CPT,Rail,EUR,547,954,USD,74,45,0,0,0,62,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Kaohsiung,40DC/40HC,CPT,Barge,EUR,84,5,USD,9,68,0,0,0,62,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Kaohsiung,40DC/40HC,CPT,Road,EUR,1004,772,USD,21,32,0,0,0,62,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Kaohsiung,40DC/40HC,CPT,Rail,EUR,174,853,USD,41,13,0,0,0,62,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,India,Kattupalli,20DC,CPT,Barge,EUR,294,676,USD,39,38,0,0,0,71,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,India,Kattupalli,20DC,CPT,Road,EUR,128,1698,USD,212,3,0,0,0,71,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,India,Kattupalli,20DC,CPT,Rail,EUR,145,20,USD,427,25,0,0,0,71,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,India,Kattupalli,40DC/40HC,CPT,Barge,EUR,121,950,USD,11,8,0,0,0,71,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,India,Kattupalli,40DC/40HC,CPT,Road,EUR,254,862,USD,208,29,0,0,0,71,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,India,Kattupalli,40DC/40HC,CPT,Rail,EUR,1101,1390,USD,101,74,0,0,0,71,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Keelung,20DC,CPT,Barge,EUR,229,143,USD,61,21,0,0,0,48,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Keelung,20DC,CPT,Road,EUR,714,1204,USD,9,15,0,0,0,48,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Keelung,20DC,CPT,Rail,EUR,745,457,USD,75,27,0,0,0,48,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Keelung,40DC/40HC,CPT,Barge,EUR,126,530,USD,34,54,0,0,0,48,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Keelung,40DC/40HC,CPT,Road,EUR,221,1070,USD,107,32,0,0,0,48,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Taiwan,Keelung,40DC/40HC,CPT,Rail,EUR,906,703,USD,32,54,0,0,0,48,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Slovenia,Koper,20DC,FOB,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Slovenia,Koper,20DC,FOB,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Slovenia,Koper,20DC,FOB,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Slovenia,Koper,40DC/40HC,FOB,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Slovenia,Koper,40DC/40HC,FOB,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Slovenia,Koper,40DC/40HC,FOB,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier3,202510,France,Huningue,Turkey,Kumport,20DC,CPT,Barge,EUR,349,786,EUR,95,19,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Turkey,Kumport,20DC,CPT,Road,EUR,515,795,EUR,9,36,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Turkey,Kumport,20DC,CPT,Rail,EUR,364,271,EUR,90,48,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Turkey,Kumport,40DC/40HC,CPT,Barge,EUR,323,1041,EUR,300,17,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Turkey,Kumport,40DC/40HC,CPT,Road,EUR,175,950,EUR,1,45,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Turkey,Kumport,40DC/40HC,CPT,Rail,EUR,339,368,EUR,4,43,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Thailand,Lat Krabang,20DC,CPT,Barge,EUR,460,208,USD,80,75,0,0,0,51,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Thailand,Lat Krabang,20DC,CPT,Road,EUR,98,1622,USD,164,67,0,0,0,51,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Thailand,Lat Krabang,20DC,CPT,Rail,EUR,92,892,USD,87,62,0,0,0,51,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Thailand,Lat Krabang,40DC/40HC,CPT,Barge,EUR,1,304,USD,15,44,0,0,0,51,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Thailand,Lat Krabang,40DC/40HC,CPT,Road,EUR,199,1514,USD,46,4,0,0,0,51,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,Thailand,Lat Krabang,40DC/40HC,CPT,Rail,EUR,105,7,USD,1,60,0,0,0,51,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Lianhuashan,20DC,CPT,Barge,EUR,86,310,USD,202,18,0,0,0,52,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Lianhuashan,20DC,CPT,Road,EUR,570,227,USD,50,52,0,0,0,52,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Lianhuashan,20DC,CPT,Rail,EUR,47,806,USD,114,63,0,0,0,52,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Lianhuashan,40DC/40HC,CPT,Barge,EUR,147,54,USD,12,20,0,0,0,52,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Lianhuashan,40DC/40HC,CPT,Road,EUR,84,846,USD,147,57,0,0,0,52,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Lianhuashan,40DC/40HC,CPT,Rail,EUR,838,1398,USD,11,11,0,0,0,52,31/03/2026 00:00,ONE,0
supplier3,202510,France,Huningue,China,Mafang,20DC,CPT,Barge,EUR,3,803,USD,71,77,0,0,0,0,31/03/2026 00:00,Hapag,0
supplier3,202510,France,Huningue,China,Mafang,20DC,CPT,Road,EUR,396,102,USD,19,63,0,0,0,0,31/03/2026 00:00,Hapag,0
supplier3,202510,France,Huningue,China,Mafang,20DC,CPT,Rail,EUR,412,1039,USD,308,174,0,0,0,0,31/03/2026 00:00,Hapag,0
supplier3,202510,France,Huningue,China,Mafang,40DC/40HC,CPT,Barge,EUR,36,662,USD,102,14,0,0,0,49,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,China,Mafang,40DC/40HC,CPT,Road,EUR,70,1814,USD,278,0,0,0,0,49,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,China,Mafang,40DC/40HC,CPT,Rail,EUR,356,1281,USD,618,24,0,0,0,49,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Mexico,Manzanillo,20DC,CPT,Barge,EUR,10,665,USD,141,36,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Mexico,Manzanillo,20DC,CPT,Road,EUR,258,990,USD,28,73,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Mexico,Manzanillo,20DC,CPT,Rail,EUR,320,62,USD,548,73,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Mexico,Manzanillo,40DC/40HC,CPT,Barge,EUR,852,87,USD,1015,92,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Mexico,Manzanillo,40DC/40HC,CPT,Road,EUR,55,1510,USD,302,24,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Mexico,Manzanillo,40DC/40HC,CPT,Rail,EUR,474,171,USD,31,46,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Panama,Manzanillo,20DC,CPT,Barge,EUR,192,102,EUR,260,32,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Panama,Manzanillo,20DC,CPT,Road,EUR,744,1456,EUR,33,9,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Panama,Manzanillo,20DC,CPT,Rail,EUR,595,303,EUR,57,22,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Panama,Manzanillo,40DC/40HC,CPT,Barge,EUR,314,1142,EUR,789,33,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Panama,Manzanillo,40DC/40HC,CPT,Road,EUR,1010,1772,EUR,350,5,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Panama,Manzanillo,40DC/40HC,CPT,Rail,EUR,481,1412,EUR,1152,38,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier3,202510,France,Huningue,Australia,Melbourne,20DC,CPT,Barge,EUR,104,716,USD,11,73,0,0,0,49,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Australia,Melbourne,20DC,CPT,Road,EUR,290,254,USD,199,6,0,0,0,49,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Australia,Melbourne,20DC,CPT,Rail,EUR,619,157,USD,172,17,0,0,0,49,31/03/2026 00:00,MAERSK,0
supplier3,202510,France,Huningue,Australia,Melbourne,40DC/40HC,CPT,Barge,EUR,134,579,USD,1086,25,0,0,0,49,31/03/2026 00:00,MAERSK,0
